t,count
1486143541,0
1486143541,0
1486143541,932
1486143542,3728
1486143542,3728
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143543,4660
1486143543,4660
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143544,5592
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143545,6524
1486143545,6524
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143546,7456
1486143546,7456
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143547,8388
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143548,9320
1486143548,9320
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143549,10252
1486143549,10252
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143550,11184
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143551,12116
1486143551,12116
