t,count
1486143540,0
1486143540,0
1486143540,932
1486143540,2796
1486143540,2796
1486143541,2796
1486143541,2796
1486143541,3728
1486143541,3728
1486143541,3728
1486143541,3728
1486143541,3728
1486143541,3728
1486143541,3728
1486143541,3728
1486143542,3728
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143542,4660
1486143543,4660
1486143543,4660
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143543,5592
1486143544,5592
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143544,6524
1486143545,6524
1486143545,6524
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143545,7456
1486143546,7456
1486143546,7456
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143546,8388
1486143547,8388
1486143547,8388
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143547,9320
1486143548,9320
1486143548,9320
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143548,10252
1486143549,10252
1486143549,10252
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143549,11184
1486143550,11184
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143550,12116
1486143551,12116
1486143551,12116
1486143551,13048
1486143551,13048
1486143551,13048
1486143551,13048
1486143551,13048
1486143551,13048
1486143551,13048
1486143551,13048
1486143552,13048
1486143552,13048
1486143552,13980
1486143552,13980
1486143552,13980
1486143552,13980
1486143552,13980
1486143552,13980
1486143552,13980
1486143552,13980
1486143553,13980
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143553,14912
1486143554,14912
1486143554,14912
1486143554,15844
1486143554,15844
1486143554,15844
1486143554,15844
1486143554,15844
1486143554,15844
1486143554,15844
1486143554,15844
1486143555,15844
1486143555,15844
1486143555,16776
1486143555,16776
1486143555,16776
1486143555,16776
1486143555,16776
1486143555,16776
1486143555,16776
1486143555,16776
1486143556,16776
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143556,17708
1486143557,17708
1486143557,17708
1486143557,18640
1486143557,18640
1486143557,18640
1486143557,18640
1486143557,18640
1486143557,18640
1486143557,18640
1486143557,18640
1486143558,18640
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143558,19572
1486143559,19572
1486143559,19572
1486143559,20504
1486143559,20504
1486143559,20504
1486143559,20504
1486143559,20504
1486143559,20504
1486143559,20504
1486143559,20504
1486143560,20504
1486143560,20504
1486143560,21436
1486143560,21436
1486143560,21436
1486143560,21436
